집계일자,집계시,순창IC-남원JC교통량,순창IC-남원JC평균속도,남원JC-남원IC교통량,남원JC-남원IC평균속도,남원JC-순창IC교통량,남원JC-순창IC평균속도,남원IC-남원JC교통량,남원IC-남원JC평균속도,서남원IC-남원JC교통량,서남원IC-남원JC평균속도,남원JC-북남원IC교통량,남원JC-북남원IC평균속도,남원JC-서남원IC교통량,남원JC-서남원IC평균속도,북남원IC-남원JC교통량,북남원IC-남원JC평균속도
20201228,9,495,98.5,359,99.58,376,101.63,339,100.11,473,99.1,507,94.48,546,100.8,483,102.14
20201228,10,558,97.1,430,98.57,424,101.03,381,101.69,649,98.69,681,92.56,644,101.26,593,102.2
20201228,11,498,100.71,400,101.56,508,104.13,438,102.88,717,100.86,798,93.22,692,100.94,676,101.43
20201228,12,460,103.39,394,103.49,490,102.38,428,103.39,673,101.28,692,95.93,747,101.36,650,101.95
20201228,13,461,103.99,375,105.28,435,104.75,339,105.57,686,104.38,719,100.88,820,100.66,790,100.69
20201228,14,21,111.71,-1,0,15,105.74,7,110.27,907,104.72,1370,103.37,871,107.06,1441,103.83
20201228,15,289,102.67,252,104.94,335,104.46,284,109.32,639,101.04,562,97.85,559,112.2,512,102.4
20201228,16,432,105.09,370,107.44,519,106.61,387,107.67,739,98.73,727,98.68,668,113.09,706,105.41
20201228,17,406,105.34,365,106.8,538,109.17,398,107.34,731,96.38,746,94.37,633,110.11,683,104.45
20201228,18,334,102.71,287,103.19,462,105.56,322,103.73,586,97.02,595,90.98,454,103.37,417,102.79
20201228,19,241,100.06,208,101.31,301,104.93,264,104.31,451,96.55,486,90.56,362,102.34,386,101.95
20201228,20,194,100.91,169,99.16,218,100.99,180,98.33,425,91.69,476,88.44,317,101.04,349,101.8
20201228,21,141,95.08,138,91.38,177,95.38,157,91.32,351,86.96,371,84.85,257,94.41,275,96.75
20201228,22,95,96.04,84,86.9,114,94.38,107,88.47,254,83.11,277,81.32,208,92.8,227,99.05
20201228,23,80,85.79,72,85.74,95,85.37,85,84.41,191,80.73,208,77.18,142,89.17,163,91.72
20201229,0,50,85.42,57,86.15,66,83.13,56,83.84,188,82.31,162,77.68,164,86.41,143,88.8
20201229,1,52,85.66,48,85.61,48,82.74,41,84.91,137,86.44,116,78.18,178,88.81,147,89.22
20201229,2,42,80.85,34,83.99,44,84.08,48,86.81,153,79.87,127,73.31,165,87.79,138,91.69
20201229,3,73,82.18,45,83.93,39,84.59,40,84.82,170,83.46,135,76.35,157,85.94,137,87.06
20201229,4,71,83.33,63,82.49,71,80.16,86,83.19,206,83,200,76.81,164,87.35,132,88.44
20201229,5,93,89.08,73,87.98,155,85.97,139,88.66,259,85.99,262,77.95,243,87.03,231,87.18
20201229,6,195,91.99,133,93.08,195,86.87,167,89.41,290,90.59,306,84.82,320,90.78,369,89.77
20201229,7,362,96.89,239,96.97,253,94.31,222,96.41,280,95.15,295,90.33,363,96.23,415,95.83
20201229,8,515,103.25,343,104.03,317,100.71,267,102.68,334,98.08,384,94.82,435,102.61,423,101.81
20201229,9,531,101.58,402,101.5,391,101.39,313,101.8,500,100.62,543,96.2,504,101.33,524,100.66
20201229,10,601,101.11,485,102.88,429,103.24,374,102.47,628,98.64,698,93.41,623,101.29,659,101.05
20201229,11,575,102.11,470,101.64,448,103.79,420,104.28,734,99.12,811,92.54,661,100.3,668,102.01
20201229,12,438,101.32,393,102.24,467,105.15,427,105.38,767,100.43,806,94.83,691,101.4,728,101.84
20201229,13,485,103.99,399,105.37,494,104.5,411,103.8,713,104.63,726,99.65,731,100.74,776,100.18
20201229,14,475,105.3,393,106.77,518,106.51,429,107.14,795,105.31,814,99.43,716,102.25,775,103.07
20201229,15,504,104.13,418,105.43,556,106.25,450,107.58,831,101.8,848,94.66,692,104.06,760,103.89
20201229,16,510,103.15,426,103.48,571,106.54,473,106.78,799,101.44,803,91.86,652,102.02,703,100.8
20201229,17,395,96.8,331,97.44,600,101.84,462,101.94,752,94.64,783,85.37,511,99.38,547,98.76
20201229,18,313,95.12,267,94.12,471,96.27,358,94.89,631,90.82,628,81.51,513,96.19,507,96.7
20201229,19,248,92.79,218,92.27,278,96.09,262,95.01,478,89.34,539,81.66,427,96.62,457,97.17
20201229,20,175,91.84,168,90.26,225,90.96,186,92.3,379,87.83,410,79.76,354,96.12,393,95.68
20201229,21,154,86.09,132,80.22,168,84.16,146,83.31,301,84.94,358,73.53,306,89.21,333,87.31
20201229,22,76,88.55,78,78.28,117,87.47,97,82.13,256,83.59,298,74.47,245,89.27,260,86.57
20201229,23,65,87.19,58,86.41,96,84.92,89,85.59,183,84.07,183,76.2,208,91.4,197,90.5
20201230,0,38,88.02,31,88.6,63,85.73,48,88.03,170,85.84,150,80.64,175,91.98,125,90.7
20201230,1,34,81.24,25,79.3,43,82.51,32,80.54,127,82.21,105,75.76,150,86.68,72,82.64
20201230,2,22,75.61,23,78.22,30,72.38,32,71.67,133,81.7,109,74.61,137,82.15,66,77.52
20201230,3,34,77.67,30,79.32,36,72.64,43,75.82,143,80.96,114,74.51,157,82.38,77,76.91
20201230,4,45,76.68,49,78.18,59,74.88,56,80.01,165,79.2,136,70.07,147,80.08,95,74.68
20201230,5,73,73.83,58,72.29,62,71.77,72,69.47,194,77.26,159,65.43,222,75.52,157,70.48
20201230,6,110,78.86,87,74.79,127,77.26,131,73.78,211,79.95,217,71.88,248,80.64,221,71.69
20201230,7,191,67.48,120,74.31,152,70.26,143,74.74,217,81.24,257,71.31,296,77.35,247,73.3
20201230,8,314,68.58,213,77.86,249,72.86,233,80.7,254,78.31,282,62.23,321,69.99,268,61.55
20201230,9,275,83.31,227,88.64,244,81.14,228,88.3,416,89.59,459,81.67,434,85.91,414,82.15
20201230,10,66,85.74,63,82.53,93,89,73,87.21,950,96.42,1034,90.86,724,95.31,826,94.39
20201230,11,-1,0,2,72,-1,0,80,91.1,1328,96.81,1604,96.04,968,96.09,1154,96.81
20201230,12,72,90.5,3,86,54,86.67,69,94.36,1440,98.82,1764,97.65,1141,96.94,1330,96.42
20201230,13,-1,0,-1,0,-1,0,-1,0,1357,98.16,1871,96.47,1310,97.61,1656,96.22
20201230,14,101,98.42,76,100.35,94,100.73,79,100.17,1194,99.81,1639,96.6,1169,98.92,1429,96.05
20201230,15,389,97.91,254,101.49,305,100.2,279,101.23,1023,102.11,1284,97.36,830,100.46,1011,97.84
20201230,16,434,98.26,308,102.12,452,102.57,312,102.44,709,101.06,908,97.58,686,103.66,772,103.59
20201230,17,327,93.69,240,99.32,503,101.53,314,101.59,673,98.98,801,93.66,622,102.18,796,104.46
20201230,18,123,78.86,112,93.38,431,97.72,238,97.68,634,96.35,693,88.84,507,102.58,712,103.64
20201230,19,341,79.31,208,93.44,299,96.11,162,96.72,458,95.28,580,87.6,437,101.1,561,102.08
20201230,20,187,85.84,154,94.91,222,96.81,130,96.67,339,94.47,419,89.2,348,99.62,434,100.5
20201230,21,116,84.21,95,91.87,186,96.24,108,95.66,260,89.83,265,83.68,303,100.73,379,101.3
20201230,22,76,82.76,71,91.78,118,93.24,78,93.37,211,86.39,228,81.61,255,99.04,310,100.77
20201230,23,67,81.08,54,83.33,78,91.95,49,89.07,165,86.68,151,81.4,203,101.65,223,100.61
20201231,0,45,84.1,41,85.14,42,83.79,32,86.37,142,89.98,120,81.95,185,94.62,187,93.59
20201231,1,33,76.84,23,85.2,47,83.88,30,87.16,100,88,57,85.68,152,94.85,154,96.14
20201231,2,34,77.17,34,82.17,48,81.32,34,81.49,126,83.23,93,74.75,129,91.8,108,91.55
20201231,3,22,81.38,25,90.51,29,83.02,31,84.16,122,83.19,89,75.22,140,88.22,128,90.6
20201231,4,40,81.44,29,80.24,46,82.51,37,84.31,158,84.09,109,77.36,149,87.97,154,88.5
20201231,5,50,79.7,41,81.98,43,80.7,46,82.35,176,86.58,163,80.68,190,89.45,186,90.15
20201231,6,73,81.7,55,86.58,93,83.1,91,84.11,198,92.34,179,85.02,218,91.47,220,91.62
20201231,7,156,87.15,96,89.37,157,93.87,126,92.33,256,96.6,258,90.83,254,93.73,263,93.53
20201231,8,240,92.78,169,96.29,184,97.67,162,98.14,281,101.34,302,95.36,291,98.41,332,97.34
20201231,9,303,92.99,244,98.69,227,98.57,213,98.58,431,100.67,446,96.12,407,99.61,455,101.59
20201231,10,347,96.76,282,101.4,298,101.46,249,100.55,622,101.27,643,97.87,546,102.43,590,103.9
20201231,11,476,99.71,406,105.1,378,105.2,362,105.36,717,102.37,759,96.9,683,102.19,681,104.22
20201231,12,479,102.57,409,107.69,389,103.87,365,104.19,765,104.33,815,99.74,768,104.17,779,106.16
20201231,13,490,103.77,465,110.55,527,106.61,464,107.68,807,108.82,800,105.06,862,104.57,924,103.46
20201231,14,606,104.74,543,107.65,572,108.97,501,110.18,943,106.85,925,104.03,1039,103.83,1121,105.2
20201231,15,525,104.68,475,109.31,611,106.94,563,108.17,915,105.87,937,103.09,1175,105.44,1207,105.34
20201231,16,529,105.17,488,109.27,630,108.98,547,109.46,1007,107.13,1005,102.42,1229,107,1247,106.93
20201231,17,486,103.27,468,107.51,567,106.14,472,106.23,953,106,971,99.13,1017,106.22,1084,105.68
20201231,18,367,89.84,340,99.58,492,94.9,411,98.98,824,94.76,838,91.35,808,99.26,852,98.38
